"captchalogue_code","name","consumable","catalogue","lootonly","refrance","power","aggrieve","aggress","assail","assault","abuse","accuse","abjure","abstain","description","art","credit","abstratus","size","effects","Build_Grist_Cost","Amber_Cost","Amethyst_Cost","Artifact_Grist_Cost","Blood_Cost","Caulk_Cost","Chalk_Cost","Cobalt_Cost","Copper_Cost","Diamond_Cost","Emerald_Cost","Frosting_Cost","Garnet_Cost","Gold_Cost","Iodine_Cost","Jet_Cost","Malachite_Cost","Marble_Cost","Mercury_Cost","Obsidian_Cost","Opal_Cost","Polychromite_Cost","Quartz_Cost","Rainbow_Cost","Redstone_Cost","Rock_Candy_Cost","Rose_Quartz_Cost","Ruby_Cost","Rust_Cost","Shale_Cost","Star_Sapphire_Cost","Sulfur_Cost","Sunstone_Cost","Tar_Cost","Titanium_Cost","Topaz_Cost","Uranium_Cost","End_Of_Grists","hybrid"
"sPdTLh!M","Pen-Stol","0","0","0","0","16","0","0","0","0","0","0","0","0","This pen shoots bullets. Yeah... there isn't much more to say.","","","penkind, pistolkind","average","","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","","0"
"L0iQGw00","Chalked Clothing","0","0","0","0","0","0","0","0","0","0","0","0","0","This shirt is covered in chalk... your mother would be so angry if she was still alive!","","","notaweapon, bodygear","average","","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"!K!SxlM!","Pokemon Moo Version","0","0","0","0","0","0","0","0","0","0","0","0","0","The only Pokemon in this version are Miltank, Bouffalant, and Tauros. And every trainer is Whitney.","","","notaweapon","average","","10","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"!!N!!TVs","Belt of Knives","0","0","0","0","-5","0","0","0","0","0","0","0","0","It's a belt made of knives. Why would you wear this? Unless you have some deep-seated grudge against your own waist.","","","notaweapon, accessory","average","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","0"
"!!!ht?!!","Pikachu Panties","0","0","0","0","1","0","0","0","0","0","1","0","0","This is the most adorable pair of panties you've ever seen. And the static field seems to deflect attacks slightly!","","","notaweapon, bodygear","average","","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"L0f0QY4i","Chameleon Headset","0","0","0","0","0","0","0","0","0","0","2","0","0","Fool your enemies! Beguile your friends! How are you communicating with them when you're clearly not wearing a microphone? Here's the trick - that uncomfortably stiff and electronic-filled lizard you're wearing on your head IS a microphone!","","","notaweapon, headgear","average","","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","","0"
"!STShRM!","Palkia Cosplay","0","0","0","0","4","0","0","0","2","0","0","0","0","Sadly, wearing this does not seem to give you the ability to rip open spatial tears. Your fantasies of destroying reality will have to wait another day.","","","notaweapon, bodygear","average","","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","0"
"202IkeJ0","Heaven-Smasher","0","0","0","0","352","0","0","0","50","0","0","0","0","This formidable warhammer makes you feel as though you could take on the armies of both heaven and earth. You can't, of course, but that doesn't mean you can't dream.","","","hammerkind","large","","70000","0","0","0","40000","0","0","0","0","15000","0","0","0","0","0","0","0","0","0","10000","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"I004KW00","Paintball Pistol","0","0","0","0","26","0","0","0","0","0","0","0","0","Do we have a paint gun in this game? If we don't I'm highly disappointed.","","","pistolkind","average","","30","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"!qlRwY?p","Philosophical Headset","0","0","0","0","6","2","-1","-5","-10","0","0","0","0","A constant stream of philosophical theories emits from this headset. It'd either drive the wearer mad or help them achieve enlightenment.","","","notaweapon, headgear","average","","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","","0"
"zIXK1y01","Afro Pencil","0","0","0","0","6","0","0","0","0","0","0","3","0","This pencil has a large afro on one end of it. Upon closer inspection, it's actually the pencil's eraser. You guess you could use this to... erase the roof?","afropencil.png","callibratedAttorney","penkind","average","","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","","0"
"ULtkHBm!","Gr8 Ball Pen","0","0","0","0","24","0","0","0","0","0","4","0","0","This pen is decorated with a blue Pokeball on the top with the number 8 on it. As far as pens go, this is pretty gr8, you guess.","","","penkind","average","","35","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"jlnwVtFt","Disco Laser Show","0","0","0","0","4","0","0","6","0","0","0","-1","1","This particular laser pointer creates wildly colorful patterns while music plays, enticing everyone who hears it to dance. Especially yourself!","","","laserkind","small","","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","5","","0"
"EN!x!gA!","Executioner Axe","0","0","0","0","26","0","0","0","4","0","0","0","0","A gruesome, frightening axe, used by the hooded headsmen of the past. With this, you are not only judge and jury, but executioner too.","executioneraxe.png","tenaciousGarlic","axekind","large","","40","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","","0"
"o?!wxyx!","Woodcutting Axe +1","0","0","0","0","7","1","1","1","1","1","1","1","1","Forged by the Gods, this woodcutting axe can do even more damage to the trees and imps you face! Too bad it's only +1.","","","axekind","large","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","0"
"04AuO002","LEGO Brick Chopper","0","0","0","0","0","0","0","0","0","-3","-4","-5","-6","An axe made of BIONICLE parts and some random LEGO bricks. How did they get in there? You're afraid to hold it for too long; any sudden movements and it'll fall apart.","","","axekind","large","","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"!hZNyvv?","Thinking Computer","0","0","0","0","0","0","0","0","0","0","0","0","0","This computer has the capability to make decisions with comparable viability to that of a human. It can even hold a conversation without changing the subject randomly every 2 lines. It might even be sentient. And yet, you're still going to use it to look at cats on the internet, aren't you?","thinkingcomputer.png","perspectiveFanatic","notaweapon, computer","large","","100000","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","10000","0","0","0","0","0","0","0","0","10","100","0","0","","0"
"8pW0CjK2","Supercharged Woodchipper","0","0","0","0","0","0","0","0","0","0","0","0","0","Oh, god, it won't turn off!","","","notaweapon","huge","","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","","0"
"100M49HY","Mecha Wings","0","0","0","0","0","0","0","0","0","0","0","10","0","A look for ANY occasion! Simply input your desire into the Mecha Wings, and you're set! (Batteries not included)","","","notaweapon, accessory, flying","large","","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","0","0","0","3000","0","1200","0","0","0","0","0","0","0","0","0","0","0","30000","5000","0","0","","0"
"301L0m40","Ruined Shears","0","0","0","0","-250","0","0","0","0","0","0","0","0","Warned you about cutting that bro,
I told you dawg.","","","shearkind","average","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","","0"
"00080OIL","Majora\'s Bubble Wand","0","0","0","0","30","0","0","0","0","8","0","0","0","The bubbles blown by this wand unsettle all those around it, because they look like angry moons before they crash into the ground.","","","wandkind","average","","0","0","8000","0","0","0","900","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"fVlL!NF?","My Little Knives","0","0","0","0","50","0","0","0","0","0","0","0","0","These knives make you want to be friends with everyone. By stabbing them.","","","knifekind","tiny","","400","0","0","0","20","0","0","0","0","20","0","20","0","0","0","20","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"0a0d0H30","Permanent Marker Chain","0","0","0","0","6","0","0","0","0","0","0","0","-5","A charmed magical object that randomly draws on your chest and face in permanent ink. Your PRANKSTER'S GAMBIT is sure to suffer greatly as a result.","","","notaweapon, accessory","small","","20","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","","0"
"xxp?xzzI","Atom Smashers","0","0","0","0","22","0","2","0","0","0","0","0","0","A pair of iron gloves with blue atoms printed on the back. Disclaimer: attempting to actually smash atoms with these is probably a bad idea.","","","glovekind","large","","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","","0"
"X22m22W0","Seductive Tarot","0","0","0","0","8","0","0","0","0","0","0","0","0","A rather uncomfortable quantity of sexiness intimates from this promiscuous deck of cards.  Bayonetta seems to have found a place to pose on each card.","","","cardkind","average","","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"lgRN!c9t","Steel Yo-yo","0","0","0","0","8","2","2","0","0","0","0","0","0","A slight upgrade from a normal yo-yo, made from cold hard steel. You're not sure why anyone would manufacture a steel yo-yo, though. Someone could get hurt.","","","yoyokind","average","","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","","0"
"H1040C41","Assisted Viewer","0","0","0","0","15","10","0","0","0","5","0","0","0","Combined with that magnifying tool on your netbook, this lens can be zoomed to any of your expectations. ","","","lenskind","average","","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","","0"
"B!tyPz!T","Clarinetennis Shoes","0","0","0","0","5","0","0","0","0","7","0","0","0","These are a terrible idea! Neither comfortable or playable, they are probably a waste of grist. Or are they?","","","footwearkind","average","","0","17","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63","0","0","0","0","0","0","0","0","","0"
"0922k02E","Hammer of the Deep Subterra","0","0","0","0","36","0","0","-4","-2","0","0","0","0","This hammer cracks the ground as it lands, revealing the prettiest of jewels deep underground. If only you could pick it back up...","","","hammerkind","large","","90","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","","0"
"!!lXtyV!","Cosplay Pikachu Tail","0","0","0","0","0","0","0","1","0","0","0","1","0","This lightning-bolt shaped tail is sure to redden some cheeks!","","","notaweapon, accessory","average","","4","4","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"Q!fVFUVl","Jewel of Elemental Power","0","0","0","0","0","0","0","0","0","0","0","0","0","When combined with a certain object with an elemental connection, one of five powers of the jewel boosts the element within the object. ","","","notaweapon","average","","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","0","0","25","","0"
"lzlu?b?z","Ballpoint Pan","0","0","0","0","10","0","0","0","0","0","0","0","0","For those times when you need a pen and a frying pan at the same time, either for cooking and writing or bludgeoning and stabbing.","","","pankind, penkind","average","","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","","0"
"e081n384","Safety Cubes","0","0","0","0","0","-9999","-9999","-9999","-9999","0","0","0","0","These cubes are SO safe. So safe, in fact... that they do no damage... But hey, at least you won't poke an eye out... with a... cube...","","","cubekind","average","","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"eNc!zt?!","Hellatop","0","0","0","0","0","0","0","0","0","0","0","0","0","This laptop, sporting Hella Jeff's stunning visage, appears to run an incredibly shitty version of Windows 3.1 that seizes up with every button press or mouse click. Attempting to run any program usually pulls up a different program, shuts down the computer entirely, or fills the screen with artifacts and clashing colors. If you can get this piece of shit to do ANYTHING you ask it to, you have achieved a miracle of the highest degree.","hellatop.png","tenaciousGarlic","notaweapon","average","","0","0","0","-31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
